"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","Top1","Top5","Size","SizeRatio","experiment_id","Top1_repeats","Top5_repeats"
0.651730978488922,0.671025391761214,0.9,0.909940124396235,0.554022632166743,0.576164386793971,0.474200767837465,0.14515943583101,0.706922352872789,0.918845015205443,0.725796081218869,0.474119657278061,0.75488568386063,0.534352017194033,0.901141295582056,0.484699281491339,0.558700756542385,0.470514662656933,0.9,0.388152242731303,0.698269097227603,0.706714490335435,0.695219124108553,0.459996179584414,0.815605840738863,0.600847425498068,0.817493233922869,0.333837388455868,0.0345867866650224,0.365921915415674,0.18941981010139,0.235270244907588,0.649492967315018,0.655640587769449,0.728719766158611,0.316333793476224,0.581141936965287,0.9,0.162014976050705,0.715776460804045,0.681323563307524,0.853141407854855,0.488630543556064,0.623872388713062,0.1,0.589221724402159,0.1,0.114439170248806,0.0540316597558558,0.461614455934614,0.356958851777017,0.223436457011849,0.223114665504545,0.429812696296722,81.87,96.21,77986944,0.0955613225658309,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_14060_search_space.csv",76.94,93.97
0.554740396421403,0.659770416188985,0.334828098211437,0.676331777218729,0.534739608969539,0.594336113519967,0.722656290140003,0.544758543465287,0.601866720803082,0.520756580960006,0.748516700789332,0.398589552473277,0.274705665092915,0.733796083461493,0.862856298312545,0.9,0.646209638938308,0.528315861802548,0.256792401988059,0.487879521306604,0.455973765440285,0.353781722579151,0.173494154494256,0.536690394952893,0.520697410777211,0.711724791117012,0.852538816723973,0.218728040810674,0.73214209927246,0.256511580757797,0.652387878391892,0.437944093160331,0.307771917339414,0.255795008409768,0.38093884345144,0.338140515983105,0.436076642852277,0.709303562156856,0.270194764621556,0.220217192452401,0.808822948578745,0.901492836978287,0.364775643590838,0.565676115918905,0.217394493427128,0.491397793032229,0.222716274578124,0.496626452449709,0.1,0.0821045962162316,0.369196593668312,0.210166086349636,0.336113720573485,0.39143616752699,83.39,96.48,79804352,0.0977882839418495,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_18827_search_space.csv",82.99,96.56
0.651730978488922,0.671025391761214,0.9,0.909940124396235,0.554022632166743,0.576164386793971,0.474200767837465,0.14515943583101,0.706922352872789,0.918845015205443,0.725796081218869,0.474119657278061,0.75488568386063,0.534352017194033,0.901141295582056,0.484699281491339,0.558700756542385,0.470514662656933,0.9,0.388152242731303,0.698269097227603,0.706714490335435,0.695219124108553,0.459996179584414,0.815605840738863,0.600847425498068,0.817493233922869,0.333837388455868,0.0345867866650224,0.365921915415674,0.18941981010139,0.235270244907588,0.649492967315018,0.655640587769449,0.728719766158611,0.316333793476224,0.581141936965287,0.9,0.162014976050705,0.715776460804045,0.681323563307524,0.853141407854855,0.488630543556064,0.623872388713062,0.1,0.589221724402159,0.1,0.114439170248806,0.0540316597558558,0.461614455934614,0.356958851777017,0.223436457011849,0.223114665504545,0.429812696296722,81.87,96.21,77986944,0.0955613225658309,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_14060_search_space.csv",81.31,95.62
0.554740396421403,0.659770416188985,0.334828098211437,0.676331777218729,0.534739608969539,0.594336113519967,0.722656290140003,0.544758543465287,0.601866720803082,0.520756580960006,0.748516700789332,0.398589552473277,0.274705665092915,0.733796083461493,0.862856298312545,0.9,0.646209638938308,0.528315861802548,0.256792401988059,0.487879521306604,0.455973765440285,0.353781722579151,0.173494154494256,0.536690394952893,0.520697410777211,0.711724791117012,0.852538816723973,0.218728040810674,0.73214209927246,0.256511580757797,0.652387878391892,0.437944093160331,0.307771917339414,0.255795008409768,0.38093884345144,0.338140515983105,0.436076642852277,0.709303562156856,0.270194764621556,0.220217192452401,0.808822948578745,0.901492836978287,0.364775643590838,0.565676115918905,0.217394493427128,0.491397793032229,0.222716274578124,0.496626452449709,0.1,0.0821045962162316,0.369196593668312,0.210166086349636,0.336113720573485,0.39143616752699,83.39,96.48,79804352,0.0977882839418495,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_18827_search_space.csv",82.8,96.43
0.651730978488922,0.671025391761214,0.9,0.909940124396235,0.554022632166743,0.576164386793971,0.474200767837465,0.14515943583101,0.706922352872789,0.918845015205443,0.725796081218869,0.474119657278061,0.75488568386063,0.534352017194033,0.901141295582056,0.484699281491339,0.558700756542385,0.470514662656933,0.9,0.388152242731303,0.698269097227603,0.706714490335435,0.695219124108553,0.459996179584414,0.815605840738863,0.600847425498068,0.817493233922869,0.333837388455868,0.0345867866650224,0.365921915415674,0.18941981010139,0.235270244907588,0.649492967315018,0.655640587769449,0.728719766158611,0.316333793476224,0.581141936965287,0.9,0.162014976050705,0.715776460804045,0.681323563307524,0.853141407854855,0.488630543556064,0.623872388713062,0.1,0.589221724402159,0.1,0.114439170248806,0.0540316597558558,0.461614455934614,0.356958851777017,0.223436457011849,0.223114665504545,0.429812696296722,81.87,96.21,77986944,0.0955613225658309,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_14060_search_space.csv",80.69,95.65
0.554740396421403,0.659770416188985,0.334828098211437,0.676331777218729,0.534739608969539,0.594336113519967,0.722656290140003,0.544758543465287,0.601866720803082,0.520756580960006,0.748516700789332,0.398589552473277,0.274705665092915,0.733796083461493,0.862856298312545,0.9,0.646209638938308,0.528315861802548,0.256792401988059,0.487879521306604,0.455973765440285,0.353781722579151,0.173494154494256,0.536690394952893,0.520697410777211,0.711724791117012,0.852538816723973,0.218728040810674,0.73214209927246,0.256511580757797,0.652387878391892,0.437944093160331,0.307771917339414,0.255795008409768,0.38093884345144,0.338140515983105,0.436076642852277,0.709303562156856,0.270194764621556,0.220217192452401,0.808822948578745,0.901492836978287,0.364775643590838,0.565676115918905,0.217394493427128,0.491397793032229,0.222716274578124,0.496626452449709,0.1,0.0821045962162316,0.369196593668312,0.210166086349636,0.336113720573485,0.39143616752699,83.39,96.48,79804352,0.0977882839418495,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_18827_search_space.csv",83.29,96.24
0.651730978488922,0.671025391761214,0.9,0.909940124396235,0.554022632166743,0.576164386793971,0.474200767837465,0.14515943583101,0.706922352872789,0.918845015205443,0.725796081218869,0.474119657278061,0.75488568386063,0.534352017194033,0.901141295582056,0.484699281491339,0.558700756542385,0.470514662656933,0.9,0.388152242731303,0.698269097227603,0.706714490335435,0.695219124108553,0.459996179584414,0.815605840738863,0.600847425498068,0.817493233922869,0.333837388455868,0.0345867866650224,0.365921915415674,0.18941981010139,0.235270244907588,0.649492967315018,0.655640587769449,0.728719766158611,0.316333793476224,0.581141936965287,0.9,0.162014976050705,0.715776460804045,0.681323563307524,0.853141407854855,0.488630543556064,0.623872388713062,0.1,0.589221724402159,0.1,0.114439170248806,0.0540316597558558,0.461614455934614,0.356958851777017,0.223436457011849,0.223114665504545,0.429812696296722,81.87,96.21,77986944,0.0955613225658309,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_14060_search_space.csv",81.15,95.42
0.554740396421403,0.659770416188985,0.334828098211437,0.676331777218729,0.534739608969539,0.594336113519967,0.722656290140003,0.544758543465287,0.601866720803082,0.520756580960006,0.748516700789332,0.398589552473277,0.274705665092915,0.733796083461493,0.862856298312545,0.9,0.646209638938308,0.528315861802548,0.256792401988059,0.487879521306604,0.455973765440285,0.353781722579151,0.173494154494256,0.536690394952893,0.520697410777211,0.711724791117012,0.852538816723973,0.218728040810674,0.73214209927246,0.256511580757797,0.652387878391892,0.437944093160331,0.307771917339414,0.255795008409768,0.38093884345144,0.338140515983105,0.436076642852277,0.709303562156856,0.270194764621556,0.220217192452401,0.808822948578745,0.901492836978287,0.364775643590838,0.565676115918905,0.217394493427128,0.491397793032229,0.222716274578124,0.496626452449709,0.1,0.0821045962162316,0.369196593668312,0.210166086349636,0.336113720573485,0.39143616752699,83.39,96.48,79804352,0.0977882839418495,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_18827_search_space.csv",83.21,96.76
0.651730978488922,0.671025391761214,0.9,0.909940124396235,0.554022632166743,0.576164386793971,0.474200767837465,0.14515943583101,0.706922352872789,0.918845015205443,0.725796081218869,0.474119657278061,0.75488568386063,0.534352017194033,0.901141295582056,0.484699281491339,0.558700756542385,0.470514662656933,0.9,0.388152242731303,0.698269097227603,0.706714490335435,0.695219124108553,0.459996179584414,0.815605840738863,0.600847425498068,0.817493233922869,0.333837388455868,0.0345867866650224,0.365921915415674,0.18941981010139,0.235270244907588,0.649492967315018,0.655640587769449,0.728719766158611,0.316333793476224,0.581141936965287,0.9,0.162014976050705,0.715776460804045,0.681323563307524,0.853141407854855,0.488630543556064,0.623872388713062,0.1,0.589221724402159,0.1,0.114439170248806,0.0540316597558558,0.461614455934614,0.356958851777017,0.223436457011849,0.223114665504545,0.429812696296722,81.87,96.21,77986944,0.0955613225658309,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_14060_search_space.csv",81.06,95.63
0.554740396421403,0.659770416188985,0.334828098211437,0.676331777218729,0.534739608969539,0.594336113519967,0.722656290140003,0.544758543465287,0.601866720803082,0.520756580960006,0.748516700789332,0.398589552473277,0.274705665092915,0.733796083461493,0.862856298312545,0.9,0.646209638938308,0.528315861802548,0.256792401988059,0.487879521306604,0.455973765440285,0.353781722579151,0.173494154494256,0.536690394952893,0.520697410777211,0.711724791117012,0.852538816723973,0.218728040810674,0.73214209927246,0.256511580757797,0.652387878391892,0.437944093160331,0.307771917339414,0.255795008409768,0.38093884345144,0.338140515983105,0.436076642852277,0.709303562156856,0.270194764621556,0.220217192452401,0.808822948578745,0.901492836978287,0.364775643590838,0.565676115918905,0.217394493427128,0.491397793032229,0.222716274578124,0.496626452449709,0.1,0.0821045962162316,0.369196593668312,0.210166086349636,0.336113720573485,0.39143616752699,83.39,96.48,79804352,0.0977882839418495,"results/resnet50_tests/gpr_restricted_new_best_measurements/gpr_245_samples_1_iteration_id_18827_search_space.csv",83.16,96.68
