"Size","SizeRatio","Top1","Top5","X1","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X2","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X3","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X4","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X5","X50","X51","X52","X53","X54","X6","X7","X8","X9","experiment_id","Top1_repeats","Top5_repeats"
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",85.76,97.14
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",85.07,97.3
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",84.31,96.62
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",85.32,97.17
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",84.99,97.23
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",85.35,96.92
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",85.01,97.1
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",85.44,96.95
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",85.02,97.51
81171200,0.0994631515020716,83.83,97.04,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,0.328571428571429,0.328571428571429,0.442857142857143,0.328571428571429,0.442857142857143,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.328571428571429,0.214285714285714,0.328571428571429,0.328571428571429,0.442857142857143,0.442857142857143,0.442857142857143,0.442857142857143,"results/resnet50_tests/ddpg_top5/haq_results_log_53778.csv",84.28,96.74
